exp,file_num,t_entry,motion_pre,arrival_calls,mean,std,p05,p25,dark_abs,skew
555,6,145.3981,0.0002961968680089,6,101.09022521972656,55.64664840698242,10.0,56.0,0.2745619791666667,0.1175547391176223
555,26,49.645,0.0020809843400447,12,98.5019989013672,55.04838562011719,9.0,58.0,0.2580010416666666,0.2812202572822571
555,41,280.5668,7.404921700223712e-05,6,97.7393569946289,54.39262771606445,8.0,59.0,0.2559598958333333,0.249905526638031
555,76,97.9156,0.0017680089485458,16,96.6517562866211,56.27592849731445,8.0,56.0,0.2805223958333333,0.3146925866603851
555,93,226.7002,4.250559284116331e-06,7,97.24058532714844,55.00213241577149,8.0,58.0,0.2660375,0.2914173901081085
555,101,318.6394,0.0037586129753914,1,98.0776824951172,54.67097091674805,9.0,58.0,0.2618489583333333,0.2427480220794677
555,164,317.2009,7.15883668903803e-05,4,101.4944305419922,56.26840972900391,10.0,59.0,0.2533786458333333,0.1849613487720489
557,44,144.8747,0.0013914988814317,11,99.59070587158205,56.7614631652832,9.0,57.0,0.2720395833333333,0.2220256626605987
557,68,331.3301,0.0017608501118568,3,102.28050231933594,56.144527435302734,9.0,59.0,0.2506791666666667,0.1133909076452255
559,11,318.3236,0.0016440715883668,4,103.93643188476562,55.7808723449707,10.0,61.0,0.2380354166666666,0.0436388961970806
565,22,191.6919,8.7248322147651e-05,7,103.54993438720705,56.61616516113281,10.0,58.0,0.2582130208333333,0.0395101271569728
565,31,16.8996,0.0034633109619686,6,107.11695098876952,57.56766891479492,10.0,60.0,0.2480536458333333,-0.049339935183525
565,33,355.2511,0.0022944071588366,0,103.80712127685548,55.89093780517578,10.0,61.0,0.2430421875,0.0469251945614814
565,39,82.1015,0.0008624161073825,1,105.1342315673828,56.76961135864258,10.0,62.0,0.2399171875,0.0071214204654097
565,93,327.8858,0.0002715883668903,1,105.90181732177734,57.80457305908203,10.0,59.0,0.2537713541666667,0.0080733681097626
565,96,61.9156,0.0003608501118568,5,104.10720825195312,57.487640380859375,10.0,58.0,0.2561567708333333,0.074735626578331
565,99,241.0278,0.0004140939597315,9,101.9101333618164,58.11289596557617,10.0,56.0,0.2768130208333333,0.1616862714290619
565,113,295.3863,0.0019308724832214,0,111.66278839111328,58.883445739746094,11.0,68.0,0.217415625,-0.0541920289397239
565,126,237.7502,9.149888143176736e-05,0,112.41291809082033,60.87710571289063,11.0,64.0,0.2337953125,-0.0606832206249237
567,24,85.0753,0.0004684563758389,0,107.88153076171876,57.664100646972656,11.0,61.0,0.2433333333333333,-0.0323507785797119
492,5,325.3982,0.0,0,139.37203979492188,71.47492980957031,16.0,82.0,0.1676588541666666,-0.3343723714351654
492,11,217.8941,1.3422818791946309e-06,1,139.07229614257812,71.17908477783203,17.0,79.0,0.1717026041666666,-0.3243682086467743
493,3,77.0035,1.8568232662192395e-05,9,122.79551696777344,70.18383026123047,14.0,59.0,0.2506192708333333,-0.063781052827835
493,12,298.5575,3.064876957494407e-05,1,129.4895782470703,66.05669403076172,15.0,77.0,0.1782192708333333,-0.2833386063575744
493,16,33.6465,0.0035684563758389,0,127.43596649169922,66.77909088134766,14.0,71.0,0.1944838541666666,-0.2184594422578811
493,26,283.4724,0.001945413870246,10,124.0743637084961,63.22692108154297,14.0,74.0,0.1837234375,-0.2551824450492859
493,38,25.532,4.47427293064877e-07,0,121.856201171875,66.75684356689453,14.0,66.0,0.2260630208333333,-0.1369162648916244
493,45,286.1999,0.002482774049217,6,116.10533142089844,63.0958251953125,12.0,64.0,0.2298348958333333,-0.051038134843111
493,58,82.3431,0.0016953020134228,0,118.2912139892578,63.47369003295898,12.0,65.0,0.2209505208333333,-0.1224768385291099
493,97,13.6379,4.47427293064877e-07,2,123.8131866455078,63.43872833251953,14.0,72.0,0.1908817708333333,-0.258737176656723
493,113,45.6551,0.0023545861297539,11,113.92525482177734,61.1392707824707,12.0,65.0,0.2213229166666666,-0.0371226817369461
493,117,247.7844,0.0013941834451901,0,118.9365005493164,60.70539474487305,12.0,72.0,0.1905260416666666,-0.2162477523088455
493,128,111.9021,2.237136465324385e-07,18,112.6391830444336,59.96246337890625,12.0,70.0,0.2106755208333333,-0.0098348623141646
494,2,98.6021,0.0015051454138702,4,115.93399810791016,62.050052642822266,11.0,70.0,0.1979609375,-0.0415549278259277
494,27,12.1162,0.0019579418344519,0,111.64820098876952,60.15200424194336,11.0,65.0,0.220884375,-0.0090657379478216
494,43,163.0946,0.0008961968680089,4,114.35069274902344,63.2912483215332,11.0,64.0,0.2301208333333333,0.0139257097616791
496,0,317.0929,0.0,3,123.60260772705078,64.75749206542969,14.0,67.0,0.221209375,-0.2873883843421936
496,8,78.5105,0.0008460850111856,0,110.29948425292967,61.4495964050293,12.0,58.0,0.2562119791666666,-0.0121362749487161
497,4,203.8415,6.711409395973154e-07,10,117.36630249023438,61.2679328918457,14.0,68.0,0.2173317708333333,-0.1558720171451568
497,23,174.773,0.0020183445190156,1,115.77848052978516,57.34577941894531,12.0,75.0,0.1791203125,-0.2518284618854522
497,35,129.7154,0.0004736017897091,10,114.5669403076172,62.3701171875,12.0,61.0,0.2440901041666666,-0.1067635715007782
497,71,39.6261,1.0067114093959734e-05,0,109.4378662109375,58.930965423583984,12.0,61.0,0.2431807291666666,-0.0454375706613063
497,103,260.5428,2.3266219239373608e-05,0,111.90300750732422,59.27318954467773,12.0,65.0,0.2299098958333333,-0.1133240461349487
497,112,14.0757,1.834451901565996e-05,4,117.26526641845705,59.81607055664063,12.0,70.0,0.2041572916666666,-0.2250335812568664
497,117,220.1912,0.0017230425055928,2,113.78221893310548,57.84318542480469,12.0,72.0,0.1971057291666666,-0.1999955922365188
497,128,199.4821,0.0036633109619686,2,113.9769515991211,59.596038818359375,12.0,68.0,0.2129942708333333,-0.1663950979709625
497,138,128.6562,0.0,3,120.97391510009766,60.67275619506836,14.0,74.0,0.1900395833333333,-0.3225134909152984
497,154,304.5582,0.0013917225950782,9,110.67326354980467,59.22539520263672,12.0,64.0,0.2337015625,-0.0833575800061225
497,164,329.8587,9.507829977628635e-05,4,117.27084350585938,61.92033386230469,13.0,67.0,0.214421875,-0.147478699684143
497,169,329.834,0.0,0,120.3504867553711,61.4244270324707,14.0,71.0,0.20954375,-0.2755908370018005
497,175,21.4283,0.0010706935123042,0,112.94020080566406,58.81197738647461,12.0,70.0,0.2141760416666666,-0.1522494107484817
497,191,115.9596,8.7248322147651e-06,0,112.82095336914062,57.80531311035156,12.0,71.0,0.197709375,-0.1483078896999359
497,198,63.1361,3.646532438478748e-05,0,111.45526885986328,58.247371673583984,12.0,68.0,0.2086651041666666,-0.0751845985651016
497,205,239.8276,0.0035472035794183,11,114.70650482177734,62.00032043457031,12.0,65.0,0.2244880208333333,-0.0760276541113853
497,214,166.3958,0.0,0,122.41069793701172,61.834102630615234,14.0,73.0,0.2038203125,-0.3206157088279724
498,4,163.1084,0.0035129753914988,8,117.49503326416016,61.63673400878906,13.0,68.0,0.2125348958333333,-0.1498198062181472
499,11,341.0124,0.0014284116331096,3,106.77860260009766,54.70429992675781,12.0,67.0,0.2115458333333333,-0.0765246972441673
501,11,161.4018,0.0015935123042505,0,109.1878662109375,56.744476318359375,11.0,67.0,0.2081604166666666,-0.0094333160668611
501,46,229.3217,2.237136465324385e-06,0,112.82709503173828,57.88813018798828,12.0,70.0,0.2099739583333333,-0.1584948301315307
501,88,349.8512,0.0021380313199105,11,114.89641571044922,58.59508514404297,12.0,71.0,0.2068354166666666,-0.161379337310791
501,106,345.5428,0.0024995525727069,7,111.8009033203125,57.6612663269043,12.0,68.0,0.2096640625,-0.08714559674263
501,114,160.3884,5.92841163310962e-05,2,120.47516632080078,61.05294418334961,14.0,73.0,0.1991416666666666,-0.2329092919826507
501,124,86.2279,1.5436241610738255e-05,6,118.74048614501952,58.35669708251953,12.0,77.0,0.1815057291666666,-0.2342504560947418
501,134,251.6803,5.1901565995525726e-05,0,114.51557159423828,57.24990081787109,12.0,73.0,0.1930729166666666,-0.1748027354478836
501,145,80.5073,1.6778523489932888e-05,0,110.08917999267578,56.239288330078125,12.0,68.0,0.212778125,-0.1021537855267524
501,165,206.9305,0.0037024608501118,6,115.72283172607422,57.73039245605469,12.0,74.0,0.1898958333333333,-0.2197595089673996
501,169,183.5756,0.0020557046979865,0,113.39727020263672,58.6055793762207,12.0,71.0,0.2008864583333333,-0.0859396159648895
501,185,113.4225,0.0023879194630872,15,117.3144989013672,56.732154846191406,12.0,77.0,0.1734598958333333,-0.2909995913505554
501,190,155.6804,0.0029646532438478,5,120.26276397705078,58.34391403198242,12.0,79.0,0.1715786458333333,-0.3174863755702972
501,206,189.6157,5.592841163310962e-06,1,114.79381561279295,56.91569519042969,12.0,74.0,0.1776807291666666,-0.1920611709356308
501,216,194.542,0.0,0,117.13509368896484,55.77386093139648,12.0,79.0,0.166871875,-0.3138659298419952
504,5,279.7734,0.0029749440715883,1,103.04615020751952,57.05290985107422,11.0,57.0,0.2613421875,0.0507484525442123
504,8,247.7647,5.8165548098434e-06,8,106.23236846923828,56.891639709472656,12.0,63.0,0.240496875,0.0220497883856296
504,9,221.7194,0.0006190156599552,0,101.26667785644533,55.35527038574219,10.0,56.0,0.2675234375,0.072475865483284
504,27,115.7254,8.053691275167787e-06,0,104.53958129882812,58.855804443359375,12.0,57.0,0.2641635416666666,0.1006102859973907
504,50,39.8123,4.697986577181209e-06,0,99.65643310546876,57.07183456420898,10.0,53.0,0.2898203125,0.1833831220865249
504,56,161.5576,1.633109619686801e-05,14,97.96036529541016,56.80677032470703,9.0,53.0,0.288675,0.2397495806217193
504,67,280.4257,0.0012174496644295,0,96.08921813964844,55.68999481201172,9.0,53.0,0.2907276041666666,0.2978800237178802
504,68,186.397,0.0016861297539149,0,96.79910278320312,55.298118591308594,9.0,54.0,0.285296875,0.2752613425254822
504,82,316.3829,0.0,1,109.1724090576172,57.473915100097656,12.0,63.0,0.2350895833333333,-0.0517589785158634
504,95,53.9092,0.0020628635346756,1,96.56009674072266,56.20488739013672,9.0,52.0,0.2953625,0.2863335013389587
504,108,346.8189,0.0010751677852348,2,104.16265869140624,55.8504753112793,11.0,60.0,0.2454765625,0.0598565340042114
504,117,219.6355,0.0016507829977628,7,98.48248291015624,56.58332061767578,9.0,53.0,0.2905510416666667,0.2294469177722931
504,125,237.308,0.0,0,109.57170867919922,56.61017608642578,12.0,65.0,0.2214395833333333,-0.0645966008305549
504,136,58.4173,3.691275167785236e-05,2,110.6204605102539,56.77857208251953,12.0,67.0,0.2103786458333333,-0.0935177654027938
504,145,141.5739,0.000776510067114,1,105.07506561279295,57.65739059448242,12.0,58.0,0.25964375,0.0787484496831893
504,165,165.6898,0.0016624161073825,2,101.9372329711914,56.71354675292969,11.0,57.0,0.2590005208333333,0.1027015000581741
504,179,309.3111,3.1319910514541385e-06,2,110.04952239990234,55.79197692871094,12.0,67.0,0.2192151041666666,-0.1333653032779693
504,190,45.1716,5.592841163310963e-06,3,107.3101806640625,55.35366821289063,12.0,66.0,0.2099677083333333,-0.0058164373040199
504,200,266.7054,0.0024373601789709,6,106.91570281982422,56.538455963134766,12.0,67.0,0.2135515625,0.0989308953285217
505,6,191.1766,0.0,6,109.45726776123048,56.94112396240234,12.0,66.0,0.2240864583333333,-0.0678949505090713
505,10,115.9967,0.0,2,106.9236297607422,56.27817916870117,12.0,65.0,0.2213385416666666,0.0281002670526504
505,16,260.7711,2.237136465324385e-07,4,109.11968231201172,56.25823211669922,12.0,67.0,0.212946875,-0.0761414393782615
505,46,331.1615,6.957494407158837e-05,1,101.06774139404295,56.0789680480957,10.0,59.0,0.25109375,0.2107484340667724
505,75,264.9904,0.0032803131991051,5,99.71392822265624,55.12554931640625,9.0,59.0,0.254521875,0.195644661784172
505,86,163.4009,0.0020451901565995,7,104.10323333740234,55.28509521484375,11.0,61.0,0.23815625,0.0576179884374141
505,102,311.2129,4.451901565995526e-05,2,102.49557495117188,53.61891174316406,10.0,65.0,0.226409375,0.0707709044218063
505,129,248.1815,3.3557046979865773e-06,0,107.7309341430664,55.834503173828125,12.0,66.0,0.2239104166666666,-0.0549107603728771
505,138,258.1031,9.328859060402686e-05,0,104.78673553466795,55.92167663574219,11.0,64.0,0.2225177083333333,0.0838553234934806
505,160,289.3138,0.0027852348993288,2,103.3589859008789,55.7528076171875,11.0,61.0,0.2418354166666666,0.0664648190140724
505,179,233.4901,0.0025326621923937,0,110.61146545410156,56.87421798706055,12.0,68.0,0.2059125,-0.072494089603424
505,195,155.0685,0.0005977628635346,1,114.9651336669922,60.5980339050293,12.0,68.0,0.2100677083333333,-0.0383568927645683
506,17,267.2663,0.0018953020134228,3,105.65068817138672,56.0850715637207,12.0,63.0,0.235059375,0.0207520686089992
506,29,82.6299,0.0003946308724832,14,104.88072204589844,55.278167724609375,11.0,65.0,0.220371875,0.0602979995310306
506,39,306.6789,0.0018702460850111,4,108.2154312133789,56.72359085083008,12.0,66.0,0.2031088541666666,0.0094333244487643
506,55,165.5213,0.0002689038031319,5,106.40850067138672,57.9206657409668,12.0,61.0,0.2436640625,0.0419513173401355
506,66,49.7166,0.0001914988814317,8,99.84329986572266,54.25041961669922,10.0,60.0,0.2468473958333333,0.1564369946718216
508,38,171.5145,0.0001118568232662,0,105.9832000732422,56.36653518676758,11.0,64.0,0.2273744791666666,0.0476754195988178
508,55,193.7907,1.185682326621924e-05,3,107.18073272705078,56.76113128662109,12.0,63.0,0.2355385416666666,-0.0322186611592769
508,58,107.6413,0.0004192393736017,7,102.8397979736328,56.59828567504883,10.0,59.0,0.2526505208333333,0.0814059674739837
508,82,289.2641,2.9977628635346755e-05,9,106.93910217285156,55.84102249145508,11.0,66.0,0.2195067708333333,0.0004164007259532
509,5,85.0201,1.2304250559284115e-05,4,108.12088012695312,56.5394287109375,11.0,67.0,0.2105354166666666,0.0012708996655419
510,5,101.3452,2.237136465324385e-06,1,105.04449462890624,55.14400863647461,11.0,64.0,0.2291552083333333,-0.0008220096351578
510,16,103.4725,0.0,0,108.30117797851562,55.52626800537109,11.0,66.0,0.2185005208333333,-0.0923832133412361
511,10,80.9039,0.0020599552572706,4,104.29877471923828,55.12529373168945,11.0,64.0,0.2259630208333333,0.0612173154950141
512,13,67.6837,0.0020610738255033,2,105.95818328857422,56.182918548583984,11.0,63.0,0.23499375,0.0104862404987216
512,37,185.566,0.0004912751677852,7,103.56271362304688,55.04807662963867,11.0,63.0,0.2390677083333333,0.0560605488717556
512,57,349.3863,0.0006123042505592,0,108.39534759521484,55.32868194580078,12.0,67.0,0.2219828125,-0.0959403663873672
512,90,76.0341,0.0009586129753914,13,109.54115295410156,57.61263275146485,12.0,66.0,0.2197979166666666,-0.0386236011981964
512,96,249.144,0.001038255033557,2,108.25894927978516,58.071868896484375,12.0,65.0,0.2263515625,0.0762995705008506
512,105,24.5185,0.0014440715883668,1,104.12299346923828,54.948951721191406,11.0,65.0,0.2251348958333333,0.1113587692379951
512,113,196.1784,0.0,0,115.37451171875,56.56069946289063,12.0,74.0,0.1949276041666666,-0.2595910727977752
513,21,47.2505,4.47427293064877e-07,4,105.3216323852539,53.0997428894043,11.0,67.0,0.214925,-0.0538473650813102
513,42,71.475,6.711409395973154e-07,6,111.7795639038086,56.79052734375,12.0,68.0,0.2100958333333333,-0.1188244968652725
513,49,69.4106,0.0010022371364653,0,104.91583251953124,54.11043167114258,11.0,65.0,0.2217088541666666,-0.009730570949614
513,52,192.0962,9.865771812080538e-05,6,106.3226318359375,52.54374694824219,11.0,68.0,0.1998494791666666,-0.0733769536018371
513,60,226.6339,7.606263982102909e-06,3,111.51676177978516,56.7752685546875,12.0,67.0,0.208553125,-0.1038776263594627
513,70,316.0932,0.0004051454138702,1,112.44014739990234,55.45784759521485,12.0,71.0,0.1967145833333333,-0.1914780735969543
513,88,144.451,0.0008805369127516,14,101.84333038330078,53.85862350463867,10.0,63.0,0.2376958333333333,0.0640393197536468
513,103,147.4553,0.0002590604026845,2,109.51380920410156,57.138893127441406,12.0,64.0,0.2308484375,-0.0739612802863121
513,108,145.6596,0.0002986577181208,0,114.69312286376952,61.90677261352539,12.0,65.0,0.2295182291666666,-0.0440317206084728
513,130,200.5683,3.7583892617449664e-05,4,104.8414306640625,54.04115295410156,11.0,65.0,0.224478125,0.0247644390910863
513,142,74.1754,0.0004031319910514,9,111.60124969482422,55.5494384765625,12.0,71.0,0.1988078125,-0.1434632688760757
513,171,31.5442,0.0,3,120.65454864501952,57.93108367919922,14.0,78.0,0.1798401041666666,-0.3536284863948822
513,174,245.4444,1.2975391498881432e-05,3,117.78669738769533,59.658817291259766,14.0,70.0,0.2012859375,-0.2085151225328445
513,179,30.3435,0.0008357941834451,5,120.08280181884766,60.96202087402344,14.0,70.0,0.2046239583333333,-0.2757608890533447
513,183,171.7692,0.0003046979865771,5,112.8236312866211,56.64787673950195,12.0,70.0,0.2041885416666666,-0.1533125042915344
514,10,55.6836,0.0034809843400447,8,109.17658233642578,54.172454833984375,12.0,70.0,0.1954942708333333,-0.1039286032319068
514,14,182.0769,0.001445413870246,15,110.36515045166016,53.89264678955078,12.0,71.0,0.1895489583333333,-0.1733395606279373
515,0,277.4545,2.237136465324385e-07,3,107.5562744140625,55.26561737060547,12.0,67.0,0.2106510416666666,-0.0015918627614155
515,11,317.3602,0.0,7,110.15323638916016,55.55117416381836,12.0,70.0,0.2112796875,-0.1137910932302475
515,16,290.1241,0.0036492170022371,1,108.7155303955078,56.68951797485352,12.0,65.0,0.2216942708333333,-0.0013580410741269
516,2,73.37,0.0,2,110.01734161376952,54.26300811767578,12.0,70.0,0.1952942708333333,-0.1433746665716171
516,4,320.5496,8.948545861297539e-07,0,111.5948486328125,55.70964050292969,12.0,70.0,0.195540625,-0.1323497295379638
516,7,34.2164,0.0,0,114.08478546142578,55.55244064331055,12.0,73.0,0.18279375,-0.2433026731014251
517,1,238.1477,0.001421029082774,6,105.51316833496094,53.02544784545898,11.0,67.0,0.2006791666666666,-0.0030658782925456
517,15,287.2753,0.0015161073825503,10,106.2848129272461,52.91147232055664,11.0,68.0,0.19759375,-0.0495494343340396
517,30,296.1234,0.0027917225950783,5,98.93179321289062,51.79023361206055,9.0,63.0,0.2337494791666666,0.1384768038988113
517,57,310.9381,0.0018677852348993,8,99.73555755615234,53.59103775024414,9.0,63.0,0.2301859375,0.1725014895200729
517,81,286.4372,0.0003413870246085,10,101.74169921875,54.3808822631836,10.0,63.0,0.2275119791666666,0.1430797129869461
517,89,148.7214,0.0,5,112.86478424072266,55.38567733764648,12.0,72.0,0.181575,-0.2141215056180954
517,94,100.1869,0.0,0,114.23906707763672,55.91229248046875,12.0,73.0,0.1846307291666666,-0.2465421259403228
517,98,135.2859,1.56599552572707e-05,3,100.29209899902344,55.29610824584961,10.0,59.0,0.2535203125,0.1617722064256668
517,116,254.7093,0.0019308724832214,5,107.62602996826172,55.057010650634766,11.0,68.0,0.2050546875,-0.0388960652053356
