exp,file_num,t_entry,t_out,in_tunnel,motion_pre,motion_pre_max,still_frac,motion_post,arrival_calls,arrival_rate
497,132,43.193,51.3,8.107,0.0106055928411633,0.0423333333333333,0.2953020134228188,0.027128813559322,0,0.0
497,132,96.0994,98.2,2.1006,0.0131261744966442,0.0459666666666666,0.2214765100671141,0.0213350282485875,2,0.8
497,132,156.7999,162.1,5.300099999999986,0.0169313199105145,0.0393,0.0604026845637583,0.0261954802259886,0,0.0
497,132,203.0817,204.0,0.918299999999988,0.0052239373601789,0.0201666666666666,0.5637583892617449,0.021493220338983,4,1.6
497,133,125.3734,130.4667,5.093299999999999,0.0025729306487695,0.0183666666666666,0.8926174496644296,0.0155429378531073,2,0.8
497,134,193.3365,199.4,6.063500000000005,0.0,0.0,1.0,0.0165841807909604,0,0.0
497,134,273.6694,275.3667,1.6972999999999845,0.0268331096196868,0.0582,0.0268456375838926,0.0269497175141242,5,2.0
497,134,325.7253,334.4,8.674699999999973,0.0032834451901565,0.0199666666666666,0.785234899328859,0.0074819209039548,2,0.8
497,134,342.5536,348.1333,5.5797000000000025,0.02202774049217,0.0501333333333333,0.0604026845637583,0.0371067796610169,1,0.4
497,135,30.2161,32.9,2.6838999999999977,0.0182340044742729,0.0548,0.2953020134228188,0.0193977401129943,8,3.2
497,135,114.9225,119.2,4.277500000000003,0.0072552572706935,0.0288,0.4093959731543624,0.0137689265536723,3,1.2
497,135,312.8142,314.9,2.0857999999999493,0.0,0.0,1.0,0.0049276836158192,0,0.0
497,136,15.5938,18.9333,3.3394999999999992,0.0,0.0,1.0,0.0150723163841807,0,0.0
497,136,191.9017,194.6333,2.731599999999986,0.0,0.0,1.0,0.0167762711864406,0,0.0
497,136,320.2575,321.3667,1.109199999999987,0.0186550335570469,0.0655666666666666,0.0738255033557047,0.0221655367231638,3,1.2
497,137,205.6043,206.2667,0.662399999999991,0.0173881431767337,0.0669333333333333,0.3221476510067114,0.0095468926553672,4,1.6
497,137,272.2021,273.4333,1.2312000000000012,0.0038078299776286,0.0168,0.6912751677852349,0.0180745762711864,0,0.0
497,138,128.6562,129.9,1.2437999999999931,0.0,0.0,1.0,0.0173197740112994,3,1.2
497,138,243.5887,244.9667,1.3780000000000143,0.0337565995525727,0.0554,0.0,0.0308542372881355,0,0.0
497,138,347.5019,348.4,0.8980999999999995,0.0221852348993288,0.0532333333333333,0.0604026845637583,0.0275677966101694,10,4.0
497,139,112.0063,115.3667,3.3603999999999985,0.0297946308724832,0.0659666666666666,0.0067114093959731,0.038738418079096,7,2.8
497,139,192.4545,203.0667,10.6122,0.0044342281879194,0.0263666666666666,0.7181208053691275,0.0269,0,0.0
497,139,349.5746,354.3667,4.792100000000005,0.0215581655480984,0.0491,0.0067114093959731,0.0325762711864406,0,0.0
497,140,22.5718,24.7,2.1282,0.0075666666666666,0.0313,0.4966442953020134,0.0130395480225988,6,2.4
497,140,71.4267,107.6,36.1733,0.0001239373601789,0.0006666666666666,1.0,0.0143203389830508,6,2.4
497,140,153.861,156.5667,2.7057000000000078,0.0182324384787472,0.0398666666666666,0.1073825503355704,0.0141774011299435,7,2.8
497,140,315.8729,321.2333,5.36039999999997,0.0038463087248322,0.0241333333333333,0.7449664429530202,0.0088361581920903,3,1.2
497,140,343.0705,347.8667,4.796199999999999,0.0013472035794183,0.0141,0.9261744966442952,1.5254237288135592e-05,0,0.0
497,141,109.3422,112.4,3.0578000000000003,0.0001608501118568,0.0045333333333333,1.0,0.0137542372881355,0,0.0
497,141,185.7277,188.2,2.47229999999999,0.006044966442953,0.0425333333333333,0.5503355704697986,0.0296435028248587,12,4.8
497,141,281.1205,282.5667,1.446200000000033,9.038031319910516e-05,0.0018666666666666,1.0,0.0293762711864406,6,2.4
497,142,68.8571,70.5333,1.6761999999999944,0.0055872483221476,0.0200333333333333,0.5302013422818792,0.0171807909604519,12,4.8
497,142,86.4462,87.3,0.8537999999999926,0.0048657718120805,0.0168,0.5570469798657718,0.0254610169491525,12,4.8
497,143,108.4265,110.4333,2.0067999999999984,8.389261744966443e-05,0.0011333333333333,1.0,0.0147988700564971,7,2.8
497,143,226.4707,228.3,1.8293000000000177,0.0002357941834451,0.0016333333333333,1.0,0.0212847457627118,1,0.4
497,143,339.8051,355.2333,15.428200000000004,0.0063914988814317,0.0214333333333333,0.3691275167785235,0.0133994350282485,0,0.0
497,153,149.6344,150.1,0.4655999999999949,0.0048697986577181,0.0196333333333333,0.5838926174496645,0.0125118644067796,2,0.8
497,154,50.5059,51.5,0.9941000000000032,5.369127516778522e-05,0.0016333333333333,1.0,0.0142039548022598,5,2.0
497,154,304.5582,305.9667,1.4085000000000036,0.0013917225950782,0.0084666666666666,0.9664429530201344,0.011931638418079,9,3.6
497,155,270.6309,272.9667,2.335800000000006,1.1409395973154363e-05,0.0007666666666666,1.0,0.0074779661016949,9,3.6
497,155,347.529,348.9667,1.4377000000000066,6.263982102908277e-06,6.666666666666667e-05,1.0,0.0115355932203389,4,1.6
497,156,185.0002,212.3333,27.3331,8.053691275167787e-06,0.0005666666666666,1.0,0.008802824858757,0,0.0
497,156,277.0047,280.9667,3.961999999999989,0.0009402684563758,0.0361,0.9463087248322148,0.015864406779661,2,0.8
497,156,348.7857,352.8,4.014299999999992,0.0038935123042505,0.0328666666666666,0.6912751677852349,0.0171016949152542,9,3.6
497,157,143.6024,146.1667,2.564300000000003,6.711409395973154e-07,6.666666666666667e-05,1.0,0.0091423728813559,3,1.2
497,161,213.3559,214.6,1.244100000000003,4.921700223713647e-06,0.0003,1.0,0.0295717514124293,13,5.2
497,161,313.569,314.4667,0.8976999999999862,5.8165548098434e-06,0.0006,1.0,0.0323762711864406,9,3.6
497,164,329.8587,330.5333,0.6745999999999981,9.507829977628635e-05,0.0029666666666666,1.0,0.016702824858757,4,1.6
497,165,350.0295,354.3,4.270500000000027,6.711409395973154e-07,3.3333333333333335e-05,1.0,0.0116118644067796,2,0.8
497,166,92.7316,101.7333,9.0017,0.0031950782997762,0.0470333333333333,0.8657718120805369,0.035109604519774,7,2.8
497,166,171.5497,176.4667,4.917000000000002,0.0026894854586129,0.0130333333333333,0.7986577181208053,0.0183966101694915,2,0.8
497,167,12.6764,22.3667,9.690300000000002,0.0,0.0,1.0,0.0167717514124293,0,0.0
497,167,239.7825,242.6333,2.8507999999999925,2.013422818791946e-06,3.3333333333333335e-05,1.0,0.0156079096045197,1,0.4
497,168,87.7074,125.5667,37.85929999999999,0.0194691275167785,0.0511666666666666,0.1073825503355704,0.0112418079096045,3,1.2
497,169,168.2101,175.2333,7.023200000000003,2.237136465324385e-07,3.3333333333333335e-05,1.0,0.0156723163841807,0,0.0
497,169,272.8498,273.5667,0.7169000000000096,4.47427293064877e-07,3.3333333333333335e-05,1.0,0.0077322033898305,1,0.4
497,169,329.834,331.2,1.3659999999999854,0.0,0.0,1.0,0.0096282485875706,0,0.0
497,170,20.9067,22.8333,1.9266000000000003,0.0,0.0,1.0,0.008174011299435,0,0.0
497,170,323.6109,326.6,2.989100000000008,0.0,0.0,1.0,0.0287717514124293,0,0.0
497,171,23.7576,25.5333,1.7757000000000005,0.0220248322147651,0.0526,0.1073825503355704,0.0419112994350282,12,4.8
497,171,258.774,259.8667,1.0926999999999794,0.0085733780760626,0.0346,0.436241610738255,0.017838418079096,5,2.0
497,171,325.2591,328.4333,3.174199999999985,0.0058744966442953,0.0283333333333333,0.6644295302013423,0.0131350282485875,6,2.4
497,172,58.1856,62.3667,4.181100000000001,0.0065335570469798,0.0551,0.7046979865771812,0.0286225988700564,9,3.6
497,172,195.0527,195.8333,0.780600000000021,0.0037042505592841,0.0259,0.7986577181208053,0.0249491525423728,5,2.0
497,172,234.3101,238.4,4.0899,0.0057651006711409,0.0328,0.5838926174496645,0.02874802259887,4,1.6
497,172,347.3838,350.1667,2.782899999999984,0.0028214765100671,0.0228666666666666,0.8590604026845637,0.0096491525423728,0,0.0
497,173,108.4152,109.4,0.984800000000007,5.592841163310963e-06,0.0003333333333333,1.0,0.0136446327683615,4,1.6
497,173,140.4279,143.5667,3.138800000000004,0.0075973154362416,0.0381333333333333,0.4697986577181208,0.0179485875706214,11,4.4
497,173,324.6156,325.9667,1.3511000000000308,4.47427293064877e-07,3.3333333333333335e-05,1.0,0.0330209039548022,1,0.4
497,174,126.9243,129.2,2.2756999999999863,0.0008774049217002,0.0036,1.0,0.0250711864406779,6,2.4
497,175,21.4283,23.6,2.1717000000000013,0.0010706935123042,0.0081333333333333,0.9731543624161074,0.021609604519774,0,0.0
497,175,99.0662,100.8,1.7338000000000022,0.0031861297539149,0.0135333333333333,0.8523489932885906,0.0099937853107344,3,1.2
497,175,159.1487,160.2333,1.084600000000023,0.0010709172259507,0.0088,0.959731543624161,0.0227011299435028,8,3.2
497,176,164.7465,169.4667,4.7202000000000055,2.237136465324385e-07,3.3333333333333335e-05,1.0,0.0191802259887005,6,2.4
497,177,97.2735,98.5333,1.2597999999999985,0.0020127516778523,0.0125,0.9328859060402684,0.0062632768361581,0,0.0
497,177,298.1031,300.6,2.496900000000039,0.0059930648769574,0.0364333333333333,0.5167785234899329,0.009228813559322,9,3.6
497,177,324.579,331.9,7.3209999999999695,0.0088064876957494,0.0257333333333333,0.2818791946308724,0.0196700564971751,5,2.0
497,187,354.2024,355.3667,1.1642999999999688,0.0070787472035794,0.0487666666666666,0.6644295302013423,0.0429045197740113,5,2.0
497,189,235.3012,235.9667,0.6655000000000086,0.0120539149888143,0.0444666666666666,0.2281879194630872,0.0030949152542372,0,0.0
497,190,43.4407,46.0333,2.5925999999999974,0.0054190156599552,0.0203,0.5771812080536913,0.0272429378531073,0,0.0
497,190,253.665,254.6,0.9350000000000024,2.237136465324385e-07,3.3333333333333335e-05,1.0,0.0145406779661016,1,0.4
497,190,337.615,340.7333,3.1182999999999765,2.9082774049217005e-06,3.3333333333333335e-05,1.0,0.0176937853107344,0,0.0
497,191,12.1601,12.9667,0.8065999999999995,0.002552125279642,0.0109333333333333,0.8120805369127517,0.0231067796610169,11,4.4
497,191,115.9596,116.6,0.6403999999999996,8.7248322147651e-06,0.0004333333333333,1.0,0.0102497175141242,0,0.0
497,191,274.6313,281.9333,7.301999999999964,4.47427293064877e-07,3.3333333333333335e-05,1.0,0.0102299435028248,0,0.0
497,192,201.8652,203.8,1.934800000000024,6.711409395973154e-07,3.3333333333333335e-05,1.0,0.0143225988700564,3,1.2
497,195,8.8744,17.1333,8.258899999999999,0.0,0.0,1.0,0.0143146892655367,2,0.8
497,195,114.5026,121.0,6.497399999999999,2.237136465324385e-07,3.3333333333333335e-05,1.0,0.0156005649717514,2,0.8
497,195,178.1329,179.5,1.3670999999999935,1.7225950782997762e-05,0.0008333333333333,1.0,0.0149610169491525,1,0.4
497,196,306.0507,312.6333,6.5826000000000136,1.2080536912751678e-05,0.0005333333333333,1.0,0.027212429378531,7,2.8
497,197,233.0834,234.5333,1.449899999999985,1.9463087248322143e-05,0.0009666666666666,1.0,0.0182333333333333,7,2.8
497,198,63.1361,63.6333,0.4971999999999994,3.646532438478748e-05,0.0005333333333333,1.0,0.0108316091954023,0,0.0
497,198,236.5371,239.9333,3.396199999999993,0.0,0.0,1.0,0.0144790960451977,13,5.2
497,198,285.2206,293.1,7.879400000000032,0.0133469798657718,0.0591,0.3624161073825503,0.0198350282485875,0,0.0
497,199,289.4812,295.8333,6.352100000000007,0.0016812080536912,0.0043,1.0,0.0175084745762711,6,2.4
497,200,250.3884,253.0,2.61160000000001,0.001793288590604,0.0118333333333333,0.8993288590604027,0.0145435028248587,3,1.2
497,201,70.8385,73.1333,2.2948000000000093,0.0097118568232662,0.0351,0.2416107382550335,0.020193220338983,0,0.0
497,201,77.4586,78.7,1.2413999999999987,0.0176926174496644,0.0401,0.0268456375838926,0.0158395480225988,2,0.8
497,201,217.547,218.1333,0.5862999999999943,0.0108633109619686,0.0337666666666666,0.1543624161073825,0.0128355932203389,2,0.8
497,202,56.6127,60.1667,3.554000000000002,0.0022673378076062,0.0174333333333333,0.8187919463087249,0.0131909604519774,0,0.0
497,202,116.7685,117.5333,0.7647999999999939,0.0087964205816554,0.0457,0.4295302013422818,0.0245751412429378,2,0.8
497,202,329.163,330.0,0.8369999999999891,4.921700223713648e-06,6.666666666666667e-05,1.0,0.0108259887005649,0,0.0
497,203,333.2191,333.8667,0.6475999999999544,0.0088697986577181,0.0418666666666666,0.4899328859060403,0.0130949152542372,6,2.4
497,204,43.2745,45.4,2.1254999999999957,0.0036666666666666,0.0549333333333333,0.8926174496644296,0.0238163841807909,7,2.8
497,204,64.2911,65.1667,0.8756000000000057,0.0156738255033557,0.0471333333333333,0.0201342281879194,0.0210502824858757,1,0.4
497,204,239.9103,240.6,0.6896999999999878,0.0009782997762863,0.0066666666666666,0.9664429530201344,0.0127062146892655,4,1.6
497,205,6.505,10.0333,3.5283000000000007,0.0038859060402684,0.0337333333333333,0.7449664429530202,0.0247536723163841,1,0.4
497,205,239.8276,241.1333,1.3057000000000016,0.0035472035794183,0.0301333333333333,0.7315436241610739,0.0190971751412429,11,4.4
497,206,148.1351,153.3333,5.198200000000014,0.002907158836689,0.0559333333333333,0.906040268456376,0.0137412429378531,4,1.6
497,207,45.4133,46.6,1.186700000000002,0.0039525727069351,0.0239666666666666,0.6711409395973155,0.0219677966101694,12,4.8
497,207,74.1748,85.1667,10.9919,0.0158073825503355,0.0648,0.0939597315436241,0.0173508474576271,1,0.4
497,207,117.4145,123.3333,5.91879999999999,0.0073020134228187,0.0463666666666666,0.4966442953020134,0.0162587570621468,0,0.0
497,207,322.412,324.0667,1.654700000000048,0.0,0.0,1.0,0.0232649717514124,11,4.4
497,209,136.2964,137.1,0.8035999999999888,2.863534675615212e-05,0.0021333333333333,1.0,0.0128372881355932,1,0.4
497,210,337.9179,338.6667,0.748800000000017,0.0001165548098434,0.0034333333333333,1.0,0.014202824858757,6,2.4
497,211,130.7565,135.5,4.743500000000012,0.0107635346756152,0.0510333333333333,0.3557046979865771,0.0359887005649717,14,5.6
497,212,6.0999,10.6667,4.566800000000001,0.0082089485458612,0.0370333333333333,0.3288590604026846,0.0153180790960451,4,1.6
497,213,63.615,66.6333,3.0183000000000035,0.0007686800894854,0.0115,0.959731543624161,0.0148802259887005,8,3.2
497,213,196.1471,197.2667,1.1195999999999913,0.0,0.0,1.0,0.0181638418079096,2,0.8
497,213,219.5182,220.3667,0.8485000000000014,0.0108791946308724,0.039,0.2550335570469799,0.019419209039548,2,0.8
497,213,340.354,343.7333,3.3793000000000006,0.0,0.0,1.0,0.0120406779661016,5,2.0
497,214,166.3958,167.6,1.204199999999986,0.0,0.0,1.0,0.0145276836158192,0,0.0
498,0,65.1611,66.3667,1.2055999999999898,0.0,0.0,1.0,0.0129423728813559,0,0.0
498,0,123.4559,126.1667,2.710800000000006,0.0253208053691275,0.0638,0.0,0.0327482758620689,2,0.8
498,0,164.5929,166.0333,1.440400000000011,0.0016977628635346,0.0291,0.912751677852349,0.017757627118644,5,2.0
498,0,238.6195,240.3667,1.7472000000000207,0.0117252796420581,0.0500666666666666,0.2013422818791946,0.0176920903954802,0,0.0
498,1,104.2017,104.9667,0.7650000000000006,0.0,0.0,1.0,0.009857627118644,0,0.0
498,2,35.2916,39.7,4.4084,0.0,0.0,1.0,0.0095276836158192,0,0.0
498,2,172.9065,174.8333,1.9268000000000145,0.0,0.0,1.0,0.0214689265536723,0,0.0
498,3,77.7175,78.4333,0.7158000000000015,0.0057335570469798,0.0229333333333333,0.5973154362416108,0.0209045197740113,0,0.0
498,4,26.3139,27.7667,1.4528,0.0017682326621923,0.0096666666666666,0.912751677852349,0.0111734463276836,11,4.4
498,4,113.2114,114.2333,1.0219000000000025,0.0,0.0,1.0,0.0126197740112994,0,0.0
498,4,163.1084,164.6667,1.558300000000003,0.0035129753914988,0.0243666666666666,0.8120805369127517,0.0130152542372881,8,3.2
498,4,260.6412,261.9,1.258799999999951,0.0011653243847874,0.0055,0.9932885906040269,0.0175361581920903,0,0.0
498,5,190.1796,192.7333,2.5537000000000205,0.0,0.0,1.0,0.0153999999999999,6,2.4
498,5,234.6573,238.3667,3.709400000000017,0.0101469798657718,0.0344333333333333,0.2214765100671141,0.0201327683615819,0,0.0
498,6,131.6682,133.8667,2.198499999999996,0.0153026845637583,0.0348333333333333,0.0671140939597315,0.0193649717514124,5,2.0
498,6,278.1366,278.9667,0.8301000000000158,0.0089299776286353,0.0235,0.1677852348993288,0.0298977401129943,1,0.4
499,0,118.5581,119.7,1.1419000000000068,0.0041870246085011,0.0168333333333333,0.6778523489932886,0.0213378531073446,1,0.4
499,0,152.182,155.5667,3.3847000000000094,0.0104776286353467,0.0376666666666666,0.2818791946308724,0.0165457627118644,8,3.2
499,0,334.4812,338.1,3.6188000000000216,2.5727069351230423e-05,0.0015333333333333,1.0,0.0044022598870056,7,2.8
499,0,339.8347,341.6,1.7653000000000247,0.0042595078299776,0.0278333333333333,0.6912751677852349,0.0247734463276836,12,4.8
499,1,56.4196,57.5333,1.1136999999999944,0.0075246085011185,0.0306333333333333,0.4966442953020134,0.0218163841807909,7,2.8
499,2,136.7785,138.4333,1.6547999999999945,0.0084557046979865,0.0290333333333333,0.3959731543624161,0.0261988700564971,15,6.0
499,3,128.8711,129.9333,1.06219999999999,4.228187919463087e-05,0.0018666666666666,1.0,0.022854802259887,0,0.0
499,4,289.7237,290.8333,1.1096000000000004,2.6845637583892617e-06,3.3333333333333335e-05,1.0,0.0069937853107344,6,2.4
499,5,25.4751,27.0,1.5248999999999988,0.0151570469798657,0.0332666666666666,0.0536912751677852,0.0281887005649717,9,3.6
499,5,223.7078,225.0,1.2922000000000082,1.5212527964205818e-05,0.0006333333333333,1.0,0.0035853107344632,1,0.4
499,5,234.2708,237.5333,3.2624999999999886,0.0104174496644295,0.0313666666666666,0.1275167785234899,0.0281903954802259,15,6.0
499,11,131.4462,132.6333,1.1870999999999867,0.0008404921700223,0.0166333333333333,0.9463087248322148,0.0067774011299435,11,4.4
499,11,341.0124,341.4667,0.4542999999999892,0.0014284116331096,0.0227333333333333,0.9328859060402684,0.0113790960451977,3,1.2
499,13,212.8528,213.8,0.9472000000000094,0.0015387024608501,0.0067,0.9463087248322148,0.0162389830508474,3,1.2
499,14,170.7847,174.2667,3.4819999999999998,0.0148803131991051,0.0344333333333333,0.0335570469798657,0.0245830508474576,7,2.8
499,14,305.3792,308.2333,2.85409999999996,0.0046080536912751,0.0145666666666666,0.5637583892617449,0.021122033898305,1,0.4
499,15,83.4862,85.3333,1.8470999999999973,0.0004711409395973,0.0025666666666666,1.0,0.0102338983050847,3,1.2
499,15,112.2823,114.5667,2.284399999999991,0.0048429530201342,0.0122,0.610738255033557,0.0194598870056497,5,2.0
499,16,79.9869,80.7667,0.7797999999999945,0.0017630872483221,0.0119333333333333,0.9194630872483222,0.0107966101694915,4,1.6
499,16,171.1828,179.0,7.817200000000014,0.0030968680089485,0.0208666666666666,0.7516778523489933,0.0166135593220339,13,5.2
499,16,197.6873,199.2,1.5126999999999953,0.0031677852348993,0.0112666666666666,0.7651006711409396,0.0193350282485875,14,5.6
499,16,247.6549,249.3333,1.6784000000000106,0.003914317673378,0.0122666666666666,0.6644295302013423,0.0140378531073446,7,2.8
501,0,277.5572,279.5667,2.0095000000000027,0.0040362416107382,0.0157,0.6778523489932886,0.0203367231638418,10,4.0
501,1,289.5789,290.1667,0.5878000000000156,0.0086829977628635,0.0313333333333333,0.5167785234899329,0.0253813559322033,7,2.8
501,1,351.0413,351.6333,0.5920000000000414,2.237136465324385e-06,0.0003,1.0,0.026254802259887,3,1.2
501,8,350.4275,352.7,2.2724999999999795,0.0140718120805369,0.0528,0.1946308724832214,0.0235734463276836,6,2.4
501,9,184.8536,185.9,1.0464000000000055,0.0144295302013422,0.0375333333333333,0.1073825503355704,0.023374011299435,1,0.4
501,10,176.027,178.2,2.173000000000002,0.0005082774049217,0.0051333333333333,0.9932885906040269,0.0079903954802259,4,1.6
501,11,161.4018,162.1667,0.764899999999983,0.0015935123042505,0.0169333333333333,0.8926174496644296,0.0265129943502824,0,0.0
501,17,328.0054,329.8,1.7946000000000026,0.0035250559284116,0.0228,0.7248322147651006,0.0224231638418079,9,3.6
501,21,31.7817,33.5,1.7182999999999993,0.0046807606263982,0.0388666666666666,0.7516778523489933,0.0053062146892655,5,2.0
501,21,250.9381,253.2667,2.3285999999999945,0.0021941834451901,0.0085666666666666,0.959731543624161,0.0198350282485875,0,0.0
501,22,242.7207,243.6667,0.945999999999998,0.0004060402684563,0.0074666666666666,0.959731543624161,0.0032881355932203,5,2.0
501,23,50.6841,53.7333,3.049199999999999,0.0004134228187919,0.0049333333333333,1.0,0.0073248587570621,4,1.6
501,29,180.4491,181.1,0.6509000000000071,0.0015870246085011,0.0182,0.9395973154362416,0.011564406779661,4,1.6
501,29,216.4776,218.5667,2.089100000000002,0.0058870246085011,0.0249,0.4899328859060403,0.0272322033898305,13,5.2
501,34,20.4776,21.2667,0.7891000000000012,0.0017872483221476,0.0098666666666666,0.8859060402684564,0.0051338983050847,3,1.2
501,36,138.7494,141.8667,3.1173,0.0019400447427293,0.0121,0.906040268456376,0.0112514124293785,11,4.4
501,46,157.9257,158.7333,0.8076000000000079,0.0061749440715883,0.0214333333333333,0.4697986577181208,0.0124423728813559,0,0.0
501,46,229.3217,229.8667,0.5450000000000159,2.237136465324385e-06,0.0001,1.0,0.0104745762711864,0,0.0
501,52,75.7135,87.9,12.18650000000001,0.0119774049217002,0.0407,0.1342281879194631,0.0281943502824858,1,0.4
501,54,67.628,69.0667,1.4386999999999972,0.01438322147651,0.0712666666666666,0.2818791946308724,0.0139610169491525,7,2.8
501,56,189.6166,190.1667,0.5500999999999863,0.006310514541387,0.0238666666666666,0.4496644295302013,0.0102937853107344,3,1.2
501,59,47.5374,51.7333,4.195900000000002,0.004934899328859,0.0299666666666666,0.7114093959731543,0.0199497175141242,12,4.8
501,60,24.109,25.9,1.7909999999999968,0.0005033557046979,0.0092,0.9664429530201344,0.0093011299435028,0,0.0
501,61,1.6074,2.6667,1.0593,0.0082425055928411,0.0329,0.5637583892617449,0.0155451977401129,0,0.0
501,61,51.5134,55.8333,4.319900000000004,0.0024465324384787,0.0119333333333333,0.8859060402684564,0.0218977401129943,2,0.8
501,61,162.2874,163.0333,0.745900000000006,0.0143158836689038,0.0566,0.4026845637583892,0.0178259887005649,6,2.4
501,61,250.8869,251.7333,0.8464000000000169,0.0110331096196868,0.0700666666666666,0.5637583892617449,0.0150039548022598,5,2.0
501,61,258.8338,259.5333,0.6995000000000005,0.0204089485458612,0.0654,0.2348993288590604,0.0177830508474576,12,4.8
501,62,153.7741,158.0333,4.259199999999993,0.0019480984340044,0.0136333333333333,0.9664429530201344,0.0148915254237288,11,4.4
501,67,162.2216,163.9333,1.7117000000000075,0.0002536912751677,0.0029666666666666,1.0,0.0046101694915254,0,0.0
501,74,32.5011,33.4333,0.9322000000000016,0.0017212527964205,0.0107666666666666,0.8926174496644296,0.0027807909604519,2,0.8
501,75,52.6913,55.4667,2.7754000000000048,0.0043093959731543,0.0188,0.7046979865771812,0.0057802259887005,3,1.2
501,79,213.9361,216.4667,2.5305999999999926,6.554809843400448e-05,0.0029333333333333,1.0,0.0053033898305084,4,1.6
501,85,180.642,187.0333,6.391300000000001,0.0049977628635346,0.0163666666666666,0.610738255033557,0.01,6,2.4
501,86,92.4497,92.9333,0.4835999999999956,0.0039208053691275,0.0193333333333333,0.6241610738255033,0.0164310734463276,6,2.4
501,88,183.8555,184.5,0.6444999999999936,0.0035163310961968,0.0157666666666666,0.7046979865771812,0.0354960451977401,3,1.2
501,88,349.8512,352.4333,2.5820999999999685,0.0021380313199105,0.0148,0.912751677852349,0.02804802259887,11,4.4
501,89,98.9062,100.1333,1.2271000000000072,0.0008241610738255,0.0042333333333333,1.0,0.0046282485875706,7,2.8
501,89,121.6397,125.8,4.160299999999992,0.0005322147651006,0.0052333333333333,0.9932885906040269,0.0143497175141242,3,1.2
501,89,216.3293,218.7333,2.404000000000025,0.0025762863534675,0.0107333333333333,0.8590604026845637,0.0123881355932203,6,2.4
501,90,8.7926,10.3333,1.5406999999999993,0.020024384787472,0.0612,0.1208053691275167,0.0195056497175141,12,4.8
501,90,142.9506,144.7,1.74939999999998,0.0205921700223713,0.0553,0.0,0.0213163841807909,6,2.4
501,90,145.703,149.1667,3.4636999999999887,0.0158362416107382,0.0469333333333333,0.1476510067114094,0.0189943502824858,5,2.0
501,90,330.2295,331.4333,1.203800000000001,0.0070892617449664,0.0278,0.5503355704697986,0.0183858757062146,10,4.0
501,90,334.9631,339.4333,4.470199999999977,0.0143053691275167,0.0343,0.174496644295302,0.0269841807909604,8,3.2
501,91,49.2351,54.2,4.9649,0.0236870246085011,0.0482,0.0,0.022583615819209,7,2.8
501,91,207.0473,208.2,1.1526999999999816,0.0219335570469798,0.0513,0.087248322147651,0.0248977401129943,8,3.2
501,93,239.8074,241.9333,2.125900000000001,0.0042684563758389,0.0333666666666666,0.7449664429530202,0.0310723163841807,15,6.0
501,99,264.5678,265.0333,0.46550000000002,0.0116894854586129,0.0522666666666666,0.3825503355704698,0.0188508474576271,5,2.0
501,101,263.2181,285.1333,21.915200000000027,0.0250017897091722,0.0604666666666666,0.0067114093959731,0.0144406779661016,1,0.4
501,101,311.8823,313.5667,1.6844000000000392,0.0158870246085011,0.0412,0.1476510067114094,0.038074011299435,12,4.8
501,102,223.8311,224.5333,0.7022000000000048,0.0002353467561521,0.0040333333333333,1.0,0.0166988700564971,6,2.4
501,102,272.2867,273.7,1.4132999999999925,0.0002565995525727,0.0019666666666666,1.0,0.00924802259887,8,3.2
501,102,339.1401,339.9667,0.8265999999999849,0.0004451901565995,0.0023333333333333,1.0,0.0078762711864406,2,0.8
501,106,149.0771,149.8333,0.7562000000000069,0.0018022371364653,0.0105666666666666,0.8859060402684564,0.0092807909604519,2,0.8
501,106,345.5428,347.0,1.4572000000000005,0.0024995525727069,0.0314333333333333,0.8590604026845637,0.0089271186440677,7,2.8
501,107,222.9202,224.9333,2.0131000000000085,0.0041843400447427,0.0217,0.7181208053691275,0.012693220338983,10,4.0
501,107,315.746,317.2,1.4540000000000075,0.0066346756152125,0.0213333333333333,0.4765100671140939,0.035819209039548,18,7.2
501,108,302.8436,303.9,1.0563999999999965,0.0047118568232662,0.0096,0.5369127516778524,0.0110457627118644,5,2.0
501,109,74.9339,76.0667,1.1328000000000031,0.0064429530201342,0.0165333333333333,0.3624161073825503,0.0117045197740113,3,1.2
501,110,24.7624,26.5,1.7376000000000005,0.0029870246085011,0.0225,0.7516778523489933,0.0198536723163841,12,4.8
501,110,301.5386,302.7333,1.1947000000000116,0.0,0.0,1.0,0.0128474576271186,5,2.0
501,110,305.7121,307.9,2.1878999999999564,0.0096979865771812,0.0448333333333333,0.4697986577181208,0.0165367231638418,8,3.2
501,111,63.097,68.9,5.803000000000004,0.0,0.0,1.0,0.0054112994350282,0,0.0
501,111,278.4115,280.6667,2.255200000000002,0.014058836689038,0.0400666666666666,0.0604026845637583,0.0279367231638418,4,1.6
501,112,221.6105,224.9667,3.356200000000001,0.0,0.0,1.0,0.0069418079096045,5,2.0
501,113,327.7045,330.6667,2.962199999999996,0.0001713646532438,0.0079,0.9798657718120806,0.0161564971751412,0,0.0
501,114,9.466,15.7,6.234,2.237136465324385e-07,3.3333333333333335e-05,1.0,0.0082440677966101,0,0.0
501,114,104.2273,105.7333,1.5060000000000002,0.0005093959731543,0.0122333333333333,0.9731543624161074,0.0122451977401129,4,1.6
501,114,160.3884,161.2667,0.8782999999999959,5.92841163310962e-05,0.0086333333333333,0.9932885906040269,0.0134988700564971,2,0.8
